biosample_id,accession,organism,strain,isolation_source,host,collection_date,geo_loc_name,amr_genotypes,amr_phenotypes,disease,sra_accession,assembly_accession,assembly_status,ftp_path_refseq,ftp_path_genbank,organism_query
52994409,SAMEA120431265,,,ear,,,,,,,,,,,,Haemophilus influenzae
52994398,SAMEA120431235,,,CSF,,,,,,,,,,,,Haemophilus influenzae
52994388,SAMEA120431249,,,blood,,,,,,,,,,,,Haemophilus influenzae
52994385,SAMEA120431252,,,sputum,,,,,,,,,,,,Haemophilus influenzae
52994305,SAMEA120431331,,,bronchial secretions,,,,,,,,,,,,Haemophilus influenzae
52994226,SAMEA120431308,,,sputum,,,,,,,,,,,,Haemophilus influenzae
52994159,SAMEA120431243,,,blood,,,,,,,,,,,,Haemophilus influenzae
52994137,SAMEA120431209,,,ear,,,,,,,,,,,,Haemophilus influenzae
52994088,SAMEA120431305,,,blood,,,,,,,,,,,,Haemophilus influenzae
52993998,SAMEA120431224,,,blood,,,,,,,,,,,,Haemophilus influenzae
52993974,SAMEA120431269,,,blood,,,,,,,,,,,,Haemophilus influenzae
52993915,SAMEA120431227,,,blood,,,,,,,,,,,,Haemophilus influenzae
52993872,SAMEA120431245,,,blood,,,,,,,,,,,,Haemophilus influenzae
52993762,SAMEA120431218,,,bronchial secretions,,,,,,,,,,,,Haemophilus influenzae
