biosample_id,accession,organism,strain,isolation_source,host,collection_date,geo_loc_name,amr_genotypes,amr_phenotypes,disease,sra_accession,assembly_accession,assembly_status,ftp_path_refseq,ftp_path_genbank,organism_query
54596230,SAMN54596230,,TP8090-D6,Dairy milk,Bos taurus,2025,Canada: Sainte-Anne-de-Bellevue,,,,,GCA_054634315.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/634/315/GCA_054634315.1_ASM5463431v1,Staphylococcus aureus
54596229,SAMN54596229,,TP8090-B6,Dairy milk,Bos taurus,2025,Canada: Sainte-Anne-de-Bellevue,,,,,GCA_054634335.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/634/335/GCA_054634335.1_ASM5463433v1,Staphylococcus aureus
54596202,SAMN54596202,,725Q1-9926Q4-E5,Dairy milk,Bos taurus,2025,Canada: Sainte-Anne-de-Bellevue,,,,,GCA_054634875.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/634/875/GCA_054634875.1_ASM5463487v1,Staphylococcus aureus
54586967,SAMN54586967,,not applicable,nares,Homo sapiens,2025-12-29,USA,,,,,GCA_054486805.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/486/805/GCA_054486805.1_PDT003053260.1,Staphylococcus aureus
54586966,SAMN54586966,,not applicable,nares,Homo sapiens,2025-12-29,USA,,,,,GCA_054486825.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/486/825/GCA_054486825.1_PDT003053261.1,Staphylococcus aureus
54578590,SAMN54578590,,IMRB214,urine,Homo sapiens,2020-02-17,Malaysia: Selangor,,,,,,,,,Staphylococcus aureus
54566320,SAMN54566320,,1140/12,nasal swab,Homo sapiens,2009-01-29,Luxembourg: Luxembourg,,,,,,,,,Staphylococcus aureus
54566307,SAMN54566307,,2363/09,blood,Homo sapiens,2009-04-30,Poland: Gorlice,,,,,,,,,Staphylococcus aureus
54566303,SAMN54566303,,2711/09,blood,Homo sapiens,2009-05-08,Poland: Warszawa,,,,,,,,,Staphylococcus aureus
54566291,SAMN54566291,,10432/11,blood,Homo sapiens,2011-05-14,Poland: Lublin,,,,,,,,,Staphylococcus aureus
54566289,SAMN54566289,,3956/13,blood,Homo sapiens,2013-09-05,Poland: Inowroclaw,,,,,,,,,Staphylococcus aureus
54546442,SAMN54546442,,2027/06,blood,Homo sapiens,2006-07-07,Poland: Wolomin,,,,,,,,,Staphylococcus aureus
54531393,SAMN54531393,,missing,not collected,not collected,2023-07-01,China: Changsha,,,,,,,,,Staphylococcus aureus
54531392,SAMN54531392,,missing,not collected,not collected,2023-07-01,China: Changsha,,,,,,,,,Staphylococcus aureus
54531391,SAMN54531391,,missing,not collected,not collected,2023-07-01,China: Changsha,,,,,,,,,Staphylococcus aureus
54531390,SAMN54531390,,missing,not collected,not collected,2023-07-01,China: Changsha,,,,,,,,,Staphylococcus aureus
54531389,SAMN54531389,,missing,not collected,not collected,2023-07-01,China: Changsha,,,,,,,,,Staphylococcus aureus
54531388,SAMN54531388,,missing,not collected,not collected,2023-07-01,China: Changsha,,,,,,,,,Staphylococcus aureus
54509352,SAMN54509352,,,missing,missing,missing,USA,,,,,GCA_054408605.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/408/605/GCA_054408605.1_PDT003048056.1,Staphylococcus aureus
53838643,SAMN53838643,,ME01D3112,blood,Homo sapiens,2024-12-05,China:Hunan,,,,,,,,,Staphylococcus aureus
53838642,SAMN53838642,,TNE5789,bronchoalveolar lavage fluid,Homo sapiens,2024-12-05,China:Hunan,,,,,,,,,Staphylococcus aureus
54492852,SAMN54492852,,DSM 110565,laboratory culture,not provided,2023-12-06,not provided,,,,,,,,,Staphylococcus aureus
54440322,SAMN54440322,,02,bronchoalveolar lavage fluid,Homo sapiens,2023-07-04,China:Hefei,,,,,GCF_054462195.1,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/054/462/195/GCF_054462195.1_ASM5446219v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/462/195/GCA_054462195.1_ASM5446219v1,Staphylococcus aureus
54439218,SAMN54439218,,GZ261,,Homo sapiens,2023,"China: Shenzhen, Guangdong",,,,,,,,,Staphylococcus aureus
54179245,SAMN54179245,,marc.niicuss.904,surveillance swabs,Homo sapiens,2024-02-21,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179244,SAMN54179244,,marc.niicuss.903,surveillance swabs,Homo sapiens,2024-02-21,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179243,SAMN54179243,,marc.niicuss.902,surveillance swabs,Homo sapiens,2024-02-21,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179242,SAMN54179242,,marc.niicuss.901,surveillance swabs,Homo sapiens,2024-02-21,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179241,SAMN54179241,,marc.niicuss.900,surveillance swabs,Homo sapiens,2024-02-21,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179240,SAMN54179240,,marc.niicuss.899,surveillance swabs,Homo sapiens,2024-02-21,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179239,SAMN54179239,,marc.niicuss.898,surveillance swabs,Homo sapiens,2024-02-21,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179238,SAMN54179238,,marc.niicuss.897,surveillance swabs,Homo sapiens,2024-02-21,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179237,SAMN54179237,,marc.niicuss.896,surveillance swabs,Homo sapiens,2024-02-21,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179236,SAMN54179236,,marc.niicuss.895,surveillance swabs,Homo sapiens,2024-02-21,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179235,SAMN54179235,,marc.niicuss.894,surveillance swabs,Homo sapiens,2024-02-19,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179234,SAMN54179234,,marc.niicuss.893,surveillance swabs,Homo sapiens,2024-02-19,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179233,SAMN54179233,,marc.niicuss.892,surveillance swabs,Homo sapiens,2024-02-19,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179232,SAMN54179232,,marc.niicuss.891,surveillance swabs,Homo sapiens,2024-02-19,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179231,SAMN54179231,,marc.niicuss.890,surveillance swabs,Homo sapiens,2024-02-20,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179230,SAMN54179230,,marc.niicuss.889,surveillance swabs,Homo sapiens,2024-02-20,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179229,SAMN54179229,,marc.niicuss.888,surveillance swabs,Homo sapiens,2024-02-19,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179228,SAMN54179228,,marc.niicuss.887,surveillance swabs,Homo sapiens,2024-02-19,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179227,SAMN54179227,,marc.niicuss.886,surveillance swabs,Homo sapiens,2024-02-19,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179226,SAMN54179226,,marc.niicuss.885,surveillance swabs,Homo sapiens,2024-02-19,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179225,SAMN54179225,,marc.niicuss.884,surveillance swabs,Homo sapiens,2024-02-20,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179224,SAMN54179224,,marc.niicuss.883,surveillance swabs,Homo sapiens,2024-02-20,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179223,SAMN54179223,,marc.niicuss.882,surveillance swabs,Homo sapiens,2024-02-20,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179222,SAMN54179222,,marc.niicuss.881,surveillance swabs,Homo sapiens,2024-02-20,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179221,SAMN54179221,,marc.niicuss.880,surveillance swabs,Homo sapiens,2024-02-20,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179220,SAMN54179220,,marc.niicuss.879,surveillance swabs,Homo sapiens,2024-02-20,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179219,SAMN54179219,,marc.niicuss.878,surveillance swabs,Homo sapiens,2024-02-20,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179218,SAMN54179218,,marc.niicuss.877,surveillance swabs,Homo sapiens,2024-02-19,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179217,SAMN54179217,,marc.niicuss.876,surveillance swabs,Homo sapiens,2024-02-20,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
